,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup
38471,2015,2019,NJ,New Jersey,ARDI,Chronic,Other Chronic Causes,Pneumonia,10.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
38479,2015,2019,NJ,New Jersey,ARDI,Chronic,Other Chronic Causes,"Unprovoked seizures, epilepsy, or seizure disorder",13.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
38480,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,926.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38481,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,16.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Overall
38482,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,1.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Overall
38483,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,17.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Overall
38484,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,1024.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
38485,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,1217.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
38486,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,2241.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
38487,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,1024.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38488,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,1058.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38489,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,2082.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38490,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,49.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Overall
38491,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,1.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Overall
38492,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,50.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Overall
38493,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,1360.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
38494,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,1843.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
38495,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,3203.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
38496,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,1360.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38497,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,1648.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38498,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,3008.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38499,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,65.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Overall
38500,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,2.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Overall
38501,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,67.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Overall
38502,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,335.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
38503,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,626.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
38504,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,962.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
38505,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,335.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38506,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,590.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38507,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,41.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
38508,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,2.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
38509,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,42.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
38510,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,41.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
38511,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,2.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
38512,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,42.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
38513,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,444.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
38514,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,41.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
38515,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,484.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
38516,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,444.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38517,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,37.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38518,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,480.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38519,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,396.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
38520,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,197.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
38521,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,594.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
38522,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,396.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38523,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,181.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38524,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,577.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38525,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,359.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
38526,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,614.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
38527,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,974.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
38528,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,359.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38529,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,551.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38530,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,910.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38531,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,120.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
38532,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,989.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
38533,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,1109.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
38534,2015,2019,NJ,New Jersey,ARDI,Acute,Total,Total for All Causes,120.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38535,2015,2019,NJ,New Jersey,ARDI,Chronic,Total,Total for All Causes,878.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38536,2015,2019,NJ,New Jersey,ARDI,Total,Total,Total for All Causes,998.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38542,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,11.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38543,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,14.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38544,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,21.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38545,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,27.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38546,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,48.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38547,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,62.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38553,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),138.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38554,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),38.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38555,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),41.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38556,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),45.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38557,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),51.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38558,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),94.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38564,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,10.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
38565,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,112.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38566,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,14.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
38567,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,150.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38568,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,37.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38569,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,38.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38570,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,61.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38624,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Fall injuries,11.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38625,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Fall injuries,21.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38653,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38654,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,19.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38655,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,24.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38656,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,36.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
38657,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,66.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38658,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,85.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38719,2015,2019,NM,New Mexico,ARDI,Acute,Suicide,Suicide,119.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38720,2015,2019,NM,New Mexico,ARDI,Acute,Suicide,Suicide,24.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38721,2015,2019,NM,New Mexico,ARDI,Acute,Suicide,Suicide,27.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38722,2015,2019,NM,New Mexico,ARDI,Acute,Suicide,Suicide,28.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38723,2015,2019,NM,New Mexico,ARDI,Acute,Suicide,Suicide,28.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38724,2015,2019,NM,New Mexico,ARDI,Acute,Suicide,Suicide,91.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38741,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,156.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38742,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,208.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38743,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,28.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38744,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,52.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38745,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,62.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38746,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,93.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38766,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,11.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38767,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38768,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,33.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38818,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,103.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
38819,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,121.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
38820,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,162.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38821,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,239.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
38822,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,360.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38823,2015,2019,NM,New Mexico,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,58.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38900,2015,2019,NM,New Mexico,ARDI,Chronic,Cancer,"Cancer, colorectal",13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38931,2015,2019,NM,New Mexico,ARDI,Chronic,Cancer,"Cancer, liver",13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
38932,2015,2019,NM,New Mexico,ARDI,Chronic,Cancer,"Cancer, liver",19.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38933,2015,2019,NM,New Mexico,ARDI,Chronic,Cancer,"Cancer, liver",33.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38944,2015,2019,NM,New Mexico,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",12.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
38998,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,39.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
38999,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,51.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
39007,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,Hypertension,18.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
39008,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,Hypertension,22.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
39009,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,Hypertension,33.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
39010,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,Hypertension,41.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
39021,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",12.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
39032,2015,2019,NM,New Mexico,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",10.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
39082,2015,2019,NM,New Mexico,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",137.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
39083,2015,2019,NM,New Mexico,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",21.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
39084,2015,2019,NM,New Mexico,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",53.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
39085,2015,2019,NM,New Mexico,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",59.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
39086,2015,2019,NM,New Mexico,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",63.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
39087,2015,2019,NM,New Mexico,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",74.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
39191,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,11.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
39192,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,14.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
39193,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,21.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
39194,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,27.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
39195,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,48.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
39196,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,62.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
39199,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),138.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
39200,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),38.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
39201,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),41.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
39202,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),45.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
39203,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),51.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
39204,2015,2019,NM,New Mexico,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),94.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
39207,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,10.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
39208,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,112.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
39209,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,150.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
39210,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,37.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
39211,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,38.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
39212,2015,2019,NM,New Mexico,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,61.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
39251,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Fall injuries,11.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
39252,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Fall injuries,21.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
39271,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,13.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
39272,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,19.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
39273,2015,2019,NM,New Mexico,ARDI,Acute,Other Acute Causes,Homicide,24.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
